filename,label
candidate_008903.npy,0
candidate_009045.npy,0
candidate_009158.npy,0
candidate_009199.npy,0
candidate_009274.npy,0
candidate_009290.npy,0
candidate_009338.npy,0
candidate_009379.npy,1
candidate_009483.npy,0
candidate_009513.npy,0
candidate_009524.npy,0
candidate_009549.npy,0
candidate_009557.npy,0
candidate_009646.npy,0
candidate_009682.npy,0
candidate_009686.npy,0
candidate_009765.npy,0
candidate_009771.npy,0
candidate_009882.npy,0
candidate_009938.npy,0
candidate_009946.npy,0
candidate_009965.npy,0
candidate_009983.npy,0
candidate_010033.npy,0
candidate_010063.npy,0
candidate_010074.npy,0
candidate_010246.npy,0
candidate_010247.npy,0
candidate_010260.npy,0
candidate_010325.npy,0
candidate_010353.npy,0
candidate_010367.npy,0
candidate_010519.npy,0
candidate_010555.npy,0
candidate_010645.npy,0
candidate_010657.npy,0
candidate_010707.npy,0
candidate_010746.npy,0
candidate_010756.npy,0
candidate_010770.npy,0
candidate_010778.npy,0
candidate_010801.npy,0
candidate_010862.npy,0
candidate_011098.npy,0
candidate_011112.npy,0
candidate_011153.npy,0
candidate_011157.npy,0
candidate_011165.npy,0
candidate_011193.npy,0
candidate_011433.npy,0
candidate_011467.npy,0
candidate_011492.npy,1
candidate_011636.npy,0
candidate_011705.npy,0
candidate_011748.npy,0
candidate_011816.npy,0
candidate_011817.npy,0
candidate_011850.npy,0
candidate_011901.npy,0
candidate_011920.npy,0
candidate_011936.npy,0
candidate_011942.npy,0
candidate_011973.npy,0
candidate_011999.npy,0
candidate_012018.npy,0
candidate_012068.npy,0
candidate_012078.npy,0
candidate_012091.npy,0
candidate_012099.npy,0
candidate_012128.npy,0
candidate_012134.npy,0
candidate_012156.npy,0
candidate_012158.npy,0
candidate_012163.npy,0
candidate_012203.npy,0
candidate_012283.npy,0
candidate_012297.npy,0
candidate_012374.npy,0
candidate_012406.npy,0
candidate_012456.npy,0
candidate_012472.npy,0
candidate_012474.npy,0
candidate_012518.npy,1
candidate_012625.npy,0
candidate_012633.npy,0
candidate_012707.npy,0
candidate_012756.npy,0
candidate_012889.npy,0
candidate_012924.npy,0
candidate_012925.npy,0
candidate_012978.npy,0
candidate_012983.npy,0
candidate_013094.npy,0
candidate_013156.npy,0
candidate_013201.npy,0
candidate_013213.npy,0
candidate_013234.npy,0
candidate_013305.npy,0
candidate_013351.npy,0
candidate_013387.npy,0
candidate_013388.npy,0
candidate_013430.npy,0
candidate_013453.npy,0
candidate_013519.npy,0
candidate_013529.npy,0
candidate_013679.npy,0
candidate_013685.npy,0
candidate_013749.npy,1
candidate_013780.npy,0
candidate_013856.npy,0
candidate_013905.npy,0
candidate_013907.npy,0
candidate_013915.npy,0
candidate_013990.npy,1
candidate_014003.npy,0
candidate_014004.npy,0
candidate_014034.npy,0
candidate_014055.npy,0
candidate_014080.npy,0
candidate_014111.npy,0
candidate_014161.npy,0
candidate_014242.npy,0
candidate_014380.npy,0
candidate_014393.npy,0
candidate_014409.npy,0
candidate_014417.npy,0
candidate_014474.npy,0
candidate_014593.npy,0
candidate_014710.npy,0
candidate_014784.npy,0
candidate_014805.npy,0
candidate_014838.npy,0
candidate_014848.npy,0
candidate_014939.npy,0
candidate_014972.npy,0
candidate_015021.npy,0
candidate_015069.npy,0
candidate_015073.npy,0
candidate_015118.npy,0
candidate_015175.npy,0
candidate_015211.npy,0
candidate_015212.npy,0
candidate_015302.npy,0
candidate_015325.npy,0
candidate_015338.npy,1
candidate_015348.npy,0
candidate_015446.npy,0
candidate_015456.npy,0
candidate_015508.npy,0
candidate_015561.npy,0
candidate_015572.npy,0
candidate_015681.npy,0
candidate_015727.npy,0
candidate_015752.npy,0
candidate_015760.npy,0
candidate_015802.npy,0
candidate_015837.npy,0
candidate_015848.npy,0
candidate_015864.npy,0
candidate_015871.npy,0
candidate_015872.npy,0
candidate_015882.npy,0
candidate_015961.npy,0
candidate_016036.npy,0
candidate_016037.npy,0
candidate_016066.npy,0
candidate_016102.npy,0
candidate_016104.npy,0
candidate_016118.npy,0
candidate_016146.npy,0
candidate_016165.npy,0
candidate_016191.npy,0
candidate_016219.npy,0
candidate_016240.npy,0
candidate_016295.npy,0
candidate_016302.npy,0
candidate_016322.npy,0
candidate_016413.npy,0
candidate_016454.npy,0
candidate_016490.npy,0
candidate_016492.npy,0
candidate_016509.npy,0
candidate_016516.npy,0
candidate_016554.npy,0
candidate_016622.npy,0
candidate_016643.npy,0
candidate_016658.npy,0
candidate_016679.npy,0
candidate_016718.npy,1
candidate_016782.npy,0
candidate_016924.npy,0
candidate_018151.npy,0
candidate_018236.npy,0
candidate_018274.npy,0
candidate_018281.npy,1
candidate_018321.npy,0
candidate_018361.npy,0
candidate_018394.npy,0
candidate_018416.npy,1
candidate_018426.npy,0
candidate_018505.npy,1
candidate_018582.npy,1
candidate_018607.npy,0
candidate_018627.npy,1
candidate_018660.npy,0
candidate_018665.npy,0
candidate_018682.npy,0
candidate_018710.npy,0
candidate_018716.npy,0
candidate_018755.npy,1
candidate_018783.npy,0
candidate_018787.npy,0
candidate_018790.npy,0
candidate_018864.npy,0
candidate_018905.npy,0
candidate_018928.npy,0
candidate_018984.npy,0
candidate_019063.npy,0
candidate_019101.npy,0
candidate_019165.npy,0
candidate_019218.npy,0
candidate_019250.npy,0
candidate_019291.npy,0
candidate_019302.npy,0
candidate_019319.npy,0
candidate_019344.npy,0
candidate_019355.npy,0
candidate_019464.npy,0
candidate_019524.npy,0
candidate_019546.npy,0
candidate_019570.npy,0
candidate_019590.npy,0
candidate_019605.npy,0
candidate_019616.npy,0
candidate_019686.npy,0
candidate_019714.npy,0
candidate_019719.npy,0
candidate_019753.npy,0
candidate_019841.npy,0
candidate_019857.npy,0
candidate_019871.npy,0
candidate_019876.npy,0
candidate_019950.npy,0
candidate_019973.npy,0
candidate_020016.npy,0
candidate_020119.npy,0
candidate_020195.npy,0
candidate_020259.npy,0
candidate_020384.npy,1
candidate_020388.npy,0
candidate_020443.npy,0
candidate_020479.npy,0
candidate_020516.npy,0
candidate_020757.npy,0
candidate_020831.npy,0
candidate_020865.npy,0
candidate_021814.npy,0
candidate_021888.npy,0
candidate_021927.npy,0
candidate_022008.npy,0
candidate_022032.npy,0
candidate_022033.npy,1
candidate_022081.npy,0
candidate_022126.npy,0
candidate_022208.npy,1
candidate_022211.npy,0
candidate_022286.npy,0
candidate_022345.npy,0
candidate_022587.npy,0
candidate_022691.npy,0
candidate_022773.npy,0
candidate_022891.npy,0
candidate_023018.npy,0
candidate_023104.npy,0
candidate_023137.npy,0
candidate_023142.npy,0
candidate_023213.npy,0
candidate_023312.npy,0
candidate_023341.npy,0
candidate_023391.npy,0
candidate_023405.npy,0
candidate_023515.npy,0
candidate_026400.npy,0
candidate_026412.npy,0
candidate_026431.npy,0
candidate_026456.npy,0
candidate_026458.npy,0
candidate_026495.npy,0
candidate_026608.npy,0
candidate_026755.npy,0
candidate_026771.npy,0
candidate_026796.npy,0
candidate_026811.npy,1
candidate_026902.npy,0
candidate_026966.npy,0
candidate_026996.npy,1
candidate_027029.npy,0
candidate_027067.npy,0
candidate_027115.npy,0
candidate_027176.npy,0
candidate_027215.npy,0
candidate_027226.npy,1
candidate_027232.npy,0
candidate_027258.npy,1
candidate_027270.npy,0
candidate_027298.npy,0
candidate_027319.npy,0
candidate_027322.npy,0
candidate_027377.npy,0
candidate_027407.npy,0
candidate_027435.npy,0
candidate_027497.npy,0
candidate_027508.npy,0
candidate_027525.npy,1
candidate_027539.npy,0
candidate_027609.npy,0
candidate_027616.npy,0
candidate_027751.npy,0
candidate_027765.npy,0
candidate_027796.npy,0
candidate_027828.npy,0
candidate_027842.npy,0
candidate_027863.npy,0
candidate_027912.npy,1
candidate_027927.npy,0
candidate_027931.npy,1
candidate_027972.npy,1
candidate_028014.npy,0
candidate_028034.npy,0
candidate_028077.npy,0
candidate_028101.npy,0
candidate_028170.npy,0
candidate_028241.npy,0
candidate_028245.npy,0
candidate_028246.npy,1
candidate_028271.npy,1
candidate_028336.npy,0
candidate_028387.npy,1
candidate_028388.npy,0
candidate_028415.npy,0
candidate_028426.npy,0
candidate_028458.npy,0
candidate_028543.npy,1
candidate_028545.npy,0
candidate_028591.npy,1
candidate_028609.npy,0
candidate_028637.npy,0
candidate_028650.npy,1
candidate_028664.npy,0
candidate_028687.npy,0
candidate_028707.npy,0
candidate_028786.npy,0
candidate_028831.npy,0
candidate_028858.npy,0
candidate_028860.npy,1
candidate_028908.npy,0
candidate_028920.npy,0
candidate_028960.npy,0
candidate_028965.npy,0
candidate_030807.npy,0
candidate_030809.npy,0
candidate_030820.npy,0
candidate_030831.npy,0
candidate_030867.npy,0
candidate_030895.npy,1
candidate_030898.npy,1
candidate_030913.npy,0
candidate_030932.npy,0
candidate_031001.npy,0
candidate_031058.npy,0
candidate_031112.npy,0
candidate_031131.npy,0
candidate_031150.npy,1
candidate_031333.npy,0
candidate_031352.npy,0
candidate_032803.npy,0
candidate_032820.npy,1
candidate_032939.npy,0
candidate_032975.npy,0
candidate_032977.npy,0
candidate_033036.npy,0
candidate_033050.npy,0
candidate_033062.npy,0
candidate_033066.npy,0
candidate_033079.npy,0
candidate_033126.npy,0
candidate_033184.npy,0
candidate_033348.npy,0
candidate_033384.npy,0
candidate_033643.npy,0
candidate_033666.npy,0
candidate_033688.npy,0
candidate_033761.npy,0
candidate_033795.npy,0
candidate_033894.npy,0
candidate_033900.npy,0
candidate_033904.npy,1
candidate_033906.npy,1
candidate_033908.npy,0
candidate_033947.npy,0
candidate_033984.npy,0
candidate_033990.npy,0
candidate_034009.npy,0
candidate_034028.npy,0
candidate_034072.npy,1
candidate_034114.npy,0
candidate_034119.npy,0
candidate_034135.npy,0
candidate_034185.npy,0
candidate_034275.npy,0
candidate_034311.npy,0
candidate_034320.npy,0
candidate_034329.npy,0
candidate_034347.npy,0
candidate_034366.npy,0
candidate_034374.npy,0
candidate_034434.npy,0
candidate_034519.npy,1
candidate_034545.npy,0
candidate_034550.npy,0
candidate_034640.npy,1
candidate_034682.npy,0
candidate_034708.npy,0
candidate_034733.npy,0
candidate_034762.npy,0
candidate_034796.npy,0
candidate_034895.npy,0
candidate_034906.npy,0
candidate_034932.npy,0
candidate_034945.npy,0
candidate_035011.npy,0
candidate_035022.npy,0
candidate_035033.npy,1
candidate_035108.npy,0
candidate_035123.npy,0
candidate_035144.npy,0
candidate_035212.npy,0
candidate_035312.npy,0
candidate_035316.npy,0
candidate_035336.npy,0
candidate_035365.npy,1
candidate_035412.npy,0
candidate_035470.npy,0
candidate_035528.npy,0
candidate_035551.npy,0
candidate_035645.npy,0
candidate_035652.npy,0
candidate_035754.npy,1
candidate_035828.npy,0
candidate_035832.npy,0
candidate_035838.npy,0
candidate_035871.npy,0
candidate_035884.npy,0
candidate_035916.npy,0
candidate_036069.npy,0
candidate_036078.npy,0
candidate_036114.npy,0
candidate_036163.npy,0
candidate_036197.npy,0
candidate_036227.npy,0
candidate_036286.npy,0
candidate_036299.npy,0
candidate_036434.npy,0
candidate_036440.npy,0
candidate_036632.npy,0
candidate_036676.npy,0
candidate_036692.npy,0
candidate_036701.npy,0
candidate_036719.npy,0
candidate_036800.npy,0
candidate_036837.npy,1
candidate_037005.npy,0
candidate_037018.npy,0
candidate_037142.npy,0
candidate_037149.npy,0
candidate_037167.npy,0
candidate_037434.npy,0
candidate_037444.npy,0
candidate_037455.npy,0
candidate_037460.npy,0
candidate_038433.npy,0
candidate_038458.npy,0
candidate_038467.npy,0
candidate_038491.npy,0
candidate_038516.npy,0
candidate_038533.npy,0
candidate_038563.npy,0
candidate_038609.npy,0
candidate_038965.npy,0
candidate_038984.npy,0
candidate_039102.npy,0
candidate_039149.npy,0
candidate_039181.npy,0
candidate_039206.npy,0
candidate_039323.npy,0
candidate_039341.npy,1
candidate_039475.npy,0
candidate_039529.npy,0
candidate_039567.npy,0
candidate_039578.npy,0
candidate_039595.npy,0
candidate_039666.npy,1
candidate_039699.npy,0
candidate_039706.npy,0
candidate_039764.npy,1
candidate_039817.npy,0
candidate_039877.npy,0
candidate_039909.npy,1
candidate_039947.npy,0
candidate_039964.npy,0
candidate_040136.npy,0
candidate_040142.npy,1
candidate_040220.npy,0
candidate_040350.npy,0
candidate_040479.npy,0
candidate_040491.npy,0
candidate_040524.npy,0
candidate_040545.npy,0
candidate_040549.npy,0
candidate_040585.npy,0
candidate_040607.npy,0
candidate_040638.npy,0
candidate_040670.npy,0
candidate_040696.npy,0
candidate_040727.npy,0
candidate_040773.npy,0
candidate_040778.npy,0
candidate_040860.npy,0
candidate_040870.npy,0
candidate_040907.npy,0
candidate_041010.npy,0
candidate_041014.npy,0
candidate_041045.npy,1
candidate_041060.npy,0
candidate_041148.npy,0
candidate_041158.npy,0
candidate_041160.npy,0
candidate_041183.npy,0
candidate_041201.npy,0
candidate_041224.npy,0
candidate_041233.npy,0
candidate_041268.npy,0
candidate_041350.npy,0
candidate_041442.npy,0
candidate_041446.npy,0
candidate_041465.npy,1
candidate_041508.npy,0
candidate_041555.npy,0
candidate_041564.npy,0
candidate_041576.npy,0
candidate_041618.npy,0
candidate_041645.npy,0
candidate_041677.npy,0
candidate_041714.npy,0
candidate_041727.npy,1
candidate_041740.npy,0
candidate_041752.npy,0
candidate_041820.npy,0
candidate_041888.npy,0
candidate_041895.npy,1
candidate_042004.npy,0
candidate_042010.npy,0
candidate_042210.npy,0
candidate_042215.npy,0
candidate_042218.npy,0
candidate_042330.npy,0
candidate_042357.npy,0
candidate_042396.npy,1
candidate_042413.npy,0
candidate_042429.npy,0
candidate_042457.npy,0
candidate_042513.npy,0
candidate_042528.npy,0
candidate_042534.npy,0
candidate_043379.npy,0
candidate_043455.npy,0
candidate_043549.npy,0
candidate_043560.npy,0
candidate_043597.npy,0
candidate_043627.npy,0
candidate_043628.npy,0
candidate_043660.npy,0
candidate_043764.npy,0
candidate_043795.npy,0
candidate_043808.npy,0
candidate_043838.npy,0
candidate_043867.npy,1
candidate_043909.npy,0
candidate_044064.npy,0
candidate_044093.npy,0
candidate_044098.npy,0
candidate_044187.npy,0
candidate_044226.npy,0
candidate_044245.npy,0
candidate_044387.npy,0
candidate_044477.npy,0
candidate_044496.npy,0
candidate_044563.npy,0
candidate_044659.npy,0
candidate_044697.npy,0
candidate_044747.npy,0
candidate_044773.npy,0
candidate_044808.npy,0
candidate_044818.npy,0
candidate_044841.npy,0
candidate_044924.npy,1
candidate_045029.npy,0
candidate_045073.npy,0
candidate_045164.npy,0
candidate_045210.npy,0
candidate_045275.npy,0
candidate_045387.npy,0
candidate_045482.npy,0
candidate_045499.npy,0
candidate_046386.npy,0
candidate_046409.npy,0
candidate_046547.npy,0
candidate_046549.npy,0
candidate_046576.npy,0
candidate_046644.npy,0
candidate_046695.npy,0
candidate_046712.npy,0
candidate_046788.npy,0
candidate_046796.npy,0
candidate_046801.npy,0
candidate_046884.npy,0
candidate_046910.npy,0
candidate_046911.npy,0
candidate_046921.npy,0
candidate_046930.npy,0
candidate_046976.npy,0
candidate_046988.npy,0
candidate_047028.npy,0
candidate_047056.npy,1
candidate_047122.npy,0
candidate_047133.npy,0
candidate_047171.npy,0
candidate_047172.npy,0
candidate_047288.npy,0
candidate_047464.npy,0
candidate_047474.npy,0
candidate_047482.npy,0
candidate_047486.npy,0
candidate_047497.npy,0
candidate_047498.npy,0
candidate_047504.npy,0
candidate_047598.npy,0
candidate_047614.npy,0
candidate_047616.npy,0
candidate_047629.npy,0
candidate_047639.npy,0
candidate_047643.npy,0
candidate_047686.npy,0
candidate_047730.npy,0
candidate_047775.npy,1
candidate_047790.npy,0
candidate_047842.npy,1
candidate_047848.npy,0
candidate_047884.npy,0
candidate_047975.npy,1
candidate_048072.npy,0
candidate_048086.npy,0
candidate_048149.npy,1
candidate_048161.npy,0
candidate_048229.npy,0
candidate_048277.npy,0
candidate_048340.npy,0
candidate_048349.npy,0
candidate_048374.npy,1
candidate_048412.npy,0
candidate_048482.npy,0
candidate_048531.npy,0
candidate_048684.npy,0
candidate_048789.npy,0
candidate_048877.npy,0
candidate_048926.npy,0
candidate_049016.npy,0
candidate_049036.npy,0
candidate_049039.npy,0
candidate_049064.npy,0
candidate_049111.npy,0
candidate_049114.npy,0
candidate_049228.npy,0
candidate_049248.npy,0
candidate_049271.npy,0
candidate_049330.npy,0
candidate_049450.npy,0
candidate_049472.npy,0
candidate_049483.npy,0
candidate_049559.npy,0
candidate_049601.npy,0
candidate_049614.npy,0
candidate_049627.npy,0
candidate_049721.npy,0
candidate_049722.npy,0
candidate_049758.npy,0
candidate_049772.npy,0
candidate_049785.npy,1
candidate_049836.npy,0
candidate_049851.npy,0
candidate_049919.npy,0
candidate_049932.npy,0
candidate_049946.npy,0
candidate_050033.npy,0
candidate_050087.npy,0
candidate_050108.npy,0
candidate_050114.npy,1
candidate_050140.npy,0
candidate_050227.npy,0
candidate_050293.npy,0
candidate_050329.npy,0
candidate_050338.npy,0
candidate_050358.npy,0
candidate_050368.npy,0
candidate_050369.npy,0
candidate_050380.npy,0
candidate_050569.npy,0
candidate_050611.npy,0
candidate_050632.npy,0
candidate_050731.npy,0
candidate_050752.npy,0
candidate_050891.npy,1
candidate_050926.npy,0
candidate_050944.npy,0
candidate_050980.npy,0
candidate_051092.npy,0
candidate_051093.npy,0
candidate_051126.npy,0
candidate_051144.npy,0
candidate_051196.npy,0
candidate_051218.npy,0
candidate_051238.npy,0
candidate_051297.npy,1
candidate_051302.npy,0
candidate_051306.npy,0
candidate_051320.npy,0
candidate_051376.npy,1
candidate_051445.npy,0
candidate_051466.npy,0
candidate_051632.npy,0
candidate_051673.npy,0
candidate_051784.npy,0
candidate_051790.npy,0
candidate_051827.npy,0
candidate_051955.npy,0
candidate_051968.npy,0
candidate_052991.npy,0
candidate_053004.npy,0
candidate_053043.npy,0
candidate_053052.npy,0
candidate_053125.npy,0
candidate_053174.npy,0
candidate_053188.npy,0
candidate_053195.npy,0
candidate_053203.npy,0
candidate_053241.npy,0
candidate_053244.npy,0
candidate_053288.npy,0
candidate_053356.npy,0
candidate_053364.npy,0
candidate_053414.npy,0
candidate_053421.npy,0
candidate_053442.npy,0
candidate_053475.npy,0
candidate_053560.npy,0
candidate_053604.npy,0
candidate_053610.npy,0
candidate_053628.npy,0
candidate_053660.npy,0
candidate_053667.npy,0
candidate_053702.npy,0
candidate_053767.npy,0
candidate_053934.npy,1
candidate_053950.npy,0
candidate_054040.npy,0
candidate_054055.npy,0
candidate_054080.npy,0
candidate_054094.npy,0
candidate_054143.npy,0
candidate_054151.npy,0
candidate_054158.npy,0
candidate_054193.npy,0
candidate_054202.npy,0
candidate_054285.npy,1
candidate_054300.npy,0
candidate_054339.npy,0
candidate_054358.npy,0
candidate_054360.npy,0
candidate_054385.npy,1
candidate_054420.npy,0
candidate_054472.npy,0
candidate_054506.npy,0
candidate_054511.npy,0
candidate_054560.npy,1
candidate_054673.npy,0
candidate_054675.npy,1
candidate_054686.npy,1
candidate_054753.npy,0
candidate_054784.npy,0
candidate_054794.npy,0
candidate_054850.npy,0
candidate_054873.npy,1
candidate_054947.npy,0
candidate_055050.npy,0
candidate_055101.npy,0
candidate_055157.npy,0
candidate_055223.npy,0
candidate_055315.npy,0
candidate_055327.npy,1
candidate_055413.npy,0
candidate_055463.npy,0
candidate_055486.npy,0
candidate_055487.npy,0
candidate_055555.npy,0
candidate_055596.npy,0
candidate_055607.npy,0
candidate_055636.npy,0
candidate_055702.npy,0
candidate_055781.npy,1
candidate_055952.npy,0
candidate_055976.npy,0
candidate_056020.npy,0
candidate_057437.npy,0
candidate_057453.npy,0
candidate_057522.npy,0
candidate_057591.npy,0
candidate_057664.npy,0
candidate_057671.npy,0
candidate_057677.npy,0
candidate_057737.npy,0
candidate_057780.npy,0
candidate_057785.npy,0
candidate_057817.npy,0
candidate_057820.npy,0
candidate_057831.npy,0
candidate_057833.npy,0
candidate_057856.npy,0
candidate_057981.npy,0
candidate_058017.npy,0
candidate_058022.npy,0
candidate_058077.npy,0
candidate_058126.npy,0
candidate_058129.npy,0
candidate_058136.npy,0
candidate_058197.npy,0
candidate_058232.npy,0
candidate_058277.npy,0
candidate_058323.npy,0
candidate_058358.npy,0
candidate_058448.npy,0
candidate_058552.npy,1
candidate_058556.npy,0
candidate_058568.npy,0
candidate_058571.npy,0
candidate_058646.npy,0
candidate_058676.npy,0
candidate_058688.npy,0
candidate_058691.npy,0
candidate_058701.npy,0
candidate_058731.npy,0
candidate_058778.npy,0
candidate_058782.npy,0
candidate_058787.npy,0
candidate_058790.npy,0
candidate_058871.npy,0
candidate_058894.npy,0
candidate_058924.npy,0
candidate_059061.npy,0
candidate_059086.npy,1
candidate_059123.npy,0
candidate_059192.npy,1
candidate_059206.npy,0
candidate_059311.npy,0
candidate_059356.npy,0
candidate_059410.npy,0
candidate_059431.npy,0
candidate_059436.npy,0
candidate_059509.npy,1
candidate_059553.npy,0
candidate_059562.npy,1
candidate_059591.npy,0
candidate_059610.npy,0
candidate_059626.npy,0
candidate_059654.npy,0
candidate_059660.npy,0
candidate_059742.npy,0
candidate_059754.npy,0
candidate_059757.npy,0
candidate_059804.npy,1
candidate_059825.npy,0
candidate_059837.npy,0
candidate_059849.npy,0
candidate_059859.npy,0
candidate_059926.npy,1
candidate_059974.npy,0
candidate_060047.npy,0
candidate_060110.npy,0
candidate_060150.npy,0
candidate_060154.npy,0
candidate_060158.npy,0
candidate_060207.npy,1
candidate_060243.npy,0
candidate_060264.npy,0
candidate_060271.npy,0
candidate_060304.npy,0
candidate_060307.npy,0
candidate_060376.npy,0
candidate_060395.npy,0
candidate_060470.npy,0
candidate_060699.npy,0
candidate_060707.npy,0
candidate_060936.npy,0
candidate_060972.npy,0
candidate_061067.npy,0
candidate_061074.npy,0
candidate_061087.npy,0
candidate_061092.npy,0
candidate_061168.npy,0
candidate_061189.npy,0
candidate_061254.npy,0
candidate_061278.npy,0
candidate_061323.npy,0
candidate_061346.npy,0
candidate_061426.npy,0
candidate_061429.npy,0
candidate_061430.npy,0
candidate_061442.npy,0
candidate_061459.npy,0
candidate_061579.npy,0
candidate_061636.npy,1
candidate_061664.npy,0
candidate_061694.npy,0
candidate_061757.npy,1
candidate_061758.npy,0
candidate_061788.npy,0
candidate_061827.npy,0
candidate_061833.npy,0
candidate_061891.npy,0
candidate_061930.npy,0
candidate_061939.npy,0
candidate_061994.npy,0
candidate_062067.npy,0
candidate_062103.npy,0
candidate_062180.npy,0
candidate_062225.npy,1
candidate_062317.npy,0
candidate_062318.npy,0
candidate_062346.npy,0
candidate_062421.npy,0
candidate_062433.npy,0
candidate_062524.npy,0
candidate_062630.npy,0
candidate_062723.npy,0
candidate_062739.npy,0
candidate_062742.npy,0
candidate_062773.npy,0
candidate_062848.npy,0
candidate_062864.npy,0
candidate_062901.npy,0
candidate_062946.npy,0
candidate_062949.npy,0
candidate_062975.npy,0
candidate_063134.npy,0
candidate_063218.npy,0
candidate_063346.npy,0
candidate_063355.npy,0
candidate_063368.npy,0
candidate_063381.npy,0
candidate_063395.npy,0
candidate_063415.npy,0
candidate_063434.npy,0
candidate_063573.npy,0
candidate_063588.npy,0
candidate_063724.npy,0
candidate_063749.npy,0
candidate_063827.npy,0
candidate_064021.npy,0
candidate_064028.npy,0
candidate_064034.npy,0
candidate_064063.npy,0
candidate_064072.npy,0
candidate_064124.npy,0
candidate_064179.npy,0
candidate_064184.npy,0
candidate_064194.npy,0
candidate_064274.npy,0
candidate_064325.npy,0
candidate_064401.npy,0
candidate_064409.npy,0
candidate_064433.npy,0
candidate_064537.npy,0
candidate_064694.npy,0
candidate_064764.npy,0
candidate_064772.npy,0
candidate_064786.npy,0
candidate_064809.npy,0
candidate_064826.npy,0
candidate_064831.npy,1
candidate_064914.npy,0
candidate_064981.npy,0
candidate_064990.npy,0
candidate_065157.npy,0
candidate_065188.npy,0
candidate_065320.npy,1
candidate_065370.npy,0
candidate_065381.npy,0
candidate_065434.npy,0
candidate_065437.npy,0
candidate_065496.npy,0
candidate_065499.npy,0
candidate_065637.npy,0
candidate_065669.npy,0
candidate_065768.npy,0
candidate_065804.npy,0
candidate_065843.npy,0
candidate_065858.npy,1
candidate_065881.npy,0
candidate_065889.npy,0
candidate_065978.npy,1
candidate_065995.npy,0
candidate_066110.npy,0
candidate_066239.npy,0
candidate_066240.npy,0
candidate_066262.npy,0
candidate_066268.npy,0
candidate_066329.npy,0
candidate_066350.npy,0
candidate_066363.npy,0
candidate_066367.npy,0
candidate_066376.npy,0
candidate_066381.npy,0
candidate_066446.npy,0
candidate_066469.npy,0
candidate_066556.npy,0
candidate_066593.npy,0
candidate_066597.npy,0
candidate_066631.npy,1
candidate_066639.npy,0
candidate_066670.npy,0
candidate_066716.npy,0
candidate_066798.npy,0
candidate_066855.npy,0
candidate_066894.npy,0
candidate_066896.npy,0
candidate_066908.npy,0
candidate_066922.npy,0
candidate_066988.npy,0
candidate_067007.npy,0
candidate_067169.npy,0
candidate_067209.npy,0
candidate_067220.npy,0
candidate_067262.npy,1
candidate_067281.npy,0
candidate_067395.npy,0
candidate_067399.npy,0
candidate_067400.npy,0
candidate_067413.npy,0
