filename,label,is_augmented,source_file
candidate_011748.npy,0,False,candidate_011748.npy
candidate_011816.npy,0,False,candidate_011816.npy
candidate_011817.npy,0,False,candidate_011817.npy
candidate_011850.npy,0,False,candidate_011850.npy
candidate_011901.npy,0,False,candidate_011901.npy
candidate_011920.npy,0,False,candidate_011920.npy
candidate_011936.npy,0,False,candidate_011936.npy
candidate_011942.npy,0,False,candidate_011942.npy
candidate_011973.npy,0,False,candidate_011973.npy
candidate_011999.npy,0,False,candidate_011999.npy
candidate_012018.npy,0,False,candidate_012018.npy
candidate_012068.npy,0,False,candidate_012068.npy
candidate_012078.npy,0,False,candidate_012078.npy
candidate_012091.npy,0,False,candidate_012091.npy
candidate_012099.npy,0,False,candidate_012099.npy
candidate_012128.npy,0,False,candidate_012128.npy
candidate_012134.npy,0,False,candidate_012134.npy
candidate_012156.npy,0,False,candidate_012156.npy
candidate_012158.npy,0,False,candidate_012158.npy
candidate_012163.npy,0,False,candidate_012163.npy
candidate_012203.npy,0,False,candidate_012203.npy
candidate_012283.npy,0,False,candidate_012283.npy
candidate_012297.npy,0,False,candidate_012297.npy
candidate_012374.npy,0,False,candidate_012374.npy
candidate_012406.npy,0,False,candidate_012406.npy
candidate_012456.npy,0,False,candidate_012456.npy
candidate_012472.npy,0,False,candidate_012472.npy
candidate_012474.npy,0,False,candidate_012474.npy
candidate_012625.npy,0,False,candidate_012625.npy
candidate_012633.npy,0,False,candidate_012633.npy
candidate_012707.npy,0,False,candidate_012707.npy
candidate_012756.npy,0,False,candidate_012756.npy
candidate_012889.npy,0,False,candidate_012889.npy
candidate_012924.npy,0,False,candidate_012924.npy
candidate_012925.npy,0,False,candidate_012925.npy
candidate_012978.npy,0,False,candidate_012978.npy
candidate_012983.npy,0,False,candidate_012983.npy
candidate_013094.npy,0,False,candidate_013094.npy
candidate_013156.npy,0,False,candidate_013156.npy
candidate_013201.npy,0,False,candidate_013201.npy
candidate_013213.npy,0,False,candidate_013213.npy
candidate_013234.npy,0,False,candidate_013234.npy
candidate_013305.npy,0,False,candidate_013305.npy
candidate_013351.npy,0,False,candidate_013351.npy
candidate_013387.npy,0,False,candidate_013387.npy
candidate_013388.npy,0,False,candidate_013388.npy
candidate_013430.npy,0,False,candidate_013430.npy
candidate_013453.npy,0,False,candidate_013453.npy
candidate_013519.npy,0,False,candidate_013519.npy
candidate_013529.npy,0,False,candidate_013529.npy
candidate_013679.npy,0,False,candidate_013679.npy
candidate_013685.npy,0,False,candidate_013685.npy
candidate_013780.npy,0,False,candidate_013780.npy
candidate_013856.npy,0,False,candidate_013856.npy
candidate_013905.npy,0,False,candidate_013905.npy
candidate_013907.npy,0,False,candidate_013907.npy
candidate_013915.npy,0,False,candidate_013915.npy
candidate_014003.npy,0,False,candidate_014003.npy
candidate_014004.npy,0,False,candidate_014004.npy
candidate_014034.npy,0,False,candidate_014034.npy
candidate_014055.npy,0,False,candidate_014055.npy
candidate_014080.npy,0,False,candidate_014080.npy
candidate_014111.npy,0,False,candidate_014111.npy
candidate_014161.npy,0,False,candidate_014161.npy
candidate_014242.npy,0,False,candidate_014242.npy
candidate_014380.npy,0,False,candidate_014380.npy
candidate_014393.npy,0,False,candidate_014393.npy
candidate_014409.npy,0,False,candidate_014409.npy
candidate_014417.npy,0,False,candidate_014417.npy
candidate_014474.npy,0,False,candidate_014474.npy
candidate_014593.npy,0,False,candidate_014593.npy
candidate_014710.npy,0,False,candidate_014710.npy
candidate_014784.npy,0,False,candidate_014784.npy
candidate_014805.npy,0,False,candidate_014805.npy
candidate_014838.npy,0,False,candidate_014838.npy
candidate_014848.npy,0,False,candidate_014848.npy
candidate_014939.npy,0,False,candidate_014939.npy
candidate_014972.npy,0,False,candidate_014972.npy
candidate_015021.npy,0,False,candidate_015021.npy
candidate_015069.npy,0,False,candidate_015069.npy
candidate_015073.npy,0,False,candidate_015073.npy
candidate_015118.npy,0,False,candidate_015118.npy
candidate_015175.npy,0,False,candidate_015175.npy
candidate_015211.npy,0,False,candidate_015211.npy
candidate_015212.npy,0,False,candidate_015212.npy
candidate_015302.npy,0,False,candidate_015302.npy
candidate_015325.npy,0,False,candidate_015325.npy
candidate_015348.npy,0,False,candidate_015348.npy
candidate_015446.npy,0,False,candidate_015446.npy
candidate_015456.npy,0,False,candidate_015456.npy
candidate_015508.npy,0,False,candidate_015508.npy
candidate_015561.npy,0,False,candidate_015561.npy
candidate_015572.npy,0,False,candidate_015572.npy
candidate_015681.npy,0,False,candidate_015681.npy
candidate_015727.npy,0,False,candidate_015727.npy
candidate_015752.npy,0,False,candidate_015752.npy
candidate_015760.npy,0,False,candidate_015760.npy
candidate_015802.npy,0,False,candidate_015802.npy
candidate_015837.npy,0,False,candidate_015837.npy
candidate_015848.npy,0,False,candidate_015848.npy
candidate_015864.npy,0,False,candidate_015864.npy
candidate_015871.npy,0,False,candidate_015871.npy
candidate_015872.npy,0,False,candidate_015872.npy
candidate_015882.npy,0,False,candidate_015882.npy
candidate_015961.npy,0,False,candidate_015961.npy
candidate_016036.npy,0,False,candidate_016036.npy
candidate_016037.npy,0,False,candidate_016037.npy
candidate_016066.npy,0,False,candidate_016066.npy
candidate_016102.npy,0,False,candidate_016102.npy
candidate_016104.npy,0,False,candidate_016104.npy
candidate_016118.npy,0,False,candidate_016118.npy
candidate_016146.npy,0,False,candidate_016146.npy
candidate_016165.npy,0,False,candidate_016165.npy
candidate_016191.npy,0,False,candidate_016191.npy
candidate_016219.npy,0,False,candidate_016219.npy
candidate_016240.npy,0,False,candidate_016240.npy
candidate_016295.npy,0,False,candidate_016295.npy
candidate_016302.npy,0,False,candidate_016302.npy
candidate_016322.npy,0,False,candidate_016322.npy
candidate_016413.npy,0,False,candidate_016413.npy
candidate_016454.npy,0,False,candidate_016454.npy
candidate_016490.npy,0,False,candidate_016490.npy
candidate_016492.npy,0,False,candidate_016492.npy
candidate_016509.npy,0,False,candidate_016509.npy
candidate_016516.npy,0,False,candidate_016516.npy
candidate_016554.npy,0,False,candidate_016554.npy
candidate_016622.npy,0,False,candidate_016622.npy
candidate_016643.npy,0,False,candidate_016643.npy
candidate_016658.npy,0,False,candidate_016658.npy
candidate_016679.npy,0,False,candidate_016679.npy
candidate_016782.npy,0,False,candidate_016782.npy
candidate_016924.npy,0,False,candidate_016924.npy
candidate_018151.npy,0,False,candidate_018151.npy
candidate_018236.npy,0,False,candidate_018236.npy
candidate_018274.npy,0,False,candidate_018274.npy
candidate_018321.npy,0,False,candidate_018321.npy
candidate_018361.npy,0,False,candidate_018361.npy
candidate_018394.npy,0,False,candidate_018394.npy
candidate_018426.npy,0,False,candidate_018426.npy
candidate_018607.npy,0,False,candidate_018607.npy
candidate_018660.npy,0,False,candidate_018660.npy
candidate_018665.npy,0,False,candidate_018665.npy
candidate_018682.npy,0,False,candidate_018682.npy
candidate_018710.npy,0,False,candidate_018710.npy
candidate_018716.npy,0,False,candidate_018716.npy
candidate_018783.npy,0,False,candidate_018783.npy
candidate_018787.npy,0,False,candidate_018787.npy
candidate_018790.npy,0,False,candidate_018790.npy
candidate_018864.npy,0,False,candidate_018864.npy
candidate_018905.npy,0,False,candidate_018905.npy
candidate_018928.npy,0,False,candidate_018928.npy
candidate_018984.npy,0,False,candidate_018984.npy
candidate_019063.npy,0,False,candidate_019063.npy
candidate_019101.npy,0,False,candidate_019101.npy
candidate_019165.npy,0,False,candidate_019165.npy
candidate_019218.npy,0,False,candidate_019218.npy
candidate_019250.npy,0,False,candidate_019250.npy
candidate_019291.npy,0,False,candidate_019291.npy
candidate_019302.npy,0,False,candidate_019302.npy
candidate_019319.npy,0,False,candidate_019319.npy
candidate_019344.npy,0,False,candidate_019344.npy
candidate_019355.npy,0,False,candidate_019355.npy
candidate_019464.npy,0,False,candidate_019464.npy
candidate_019524.npy,0,False,candidate_019524.npy
candidate_019546.npy,0,False,candidate_019546.npy
candidate_019570.npy,0,False,candidate_019570.npy
candidate_019590.npy,0,False,candidate_019590.npy
candidate_019605.npy,0,False,candidate_019605.npy
candidate_019616.npy,0,False,candidate_019616.npy
candidate_019686.npy,0,False,candidate_019686.npy
candidate_019714.npy,0,False,candidate_019714.npy
candidate_019719.npy,0,False,candidate_019719.npy
candidate_019753.npy,0,False,candidate_019753.npy
candidate_019841.npy,0,False,candidate_019841.npy
candidate_019857.npy,0,False,candidate_019857.npy
candidate_019871.npy,0,False,candidate_019871.npy
candidate_019876.npy,0,False,candidate_019876.npy
candidate_019950.npy,0,False,candidate_019950.npy
candidate_019973.npy,0,False,candidate_019973.npy
candidate_020016.npy,0,False,candidate_020016.npy
candidate_020119.npy,0,False,candidate_020119.npy
candidate_020195.npy,0,False,candidate_020195.npy
candidate_020259.npy,0,False,candidate_020259.npy
candidate_020388.npy,0,False,candidate_020388.npy
candidate_020443.npy,0,False,candidate_020443.npy
candidate_020479.npy,0,False,candidate_020479.npy
candidate_020516.npy,0,False,candidate_020516.npy
candidate_020757.npy,0,False,candidate_020757.npy
candidate_020831.npy,0,False,candidate_020831.npy
candidate_020865.npy,0,False,candidate_020865.npy
candidate_021814.npy,0,False,candidate_021814.npy
candidate_021888.npy,0,False,candidate_021888.npy
candidate_021927.npy,0,False,candidate_021927.npy
candidate_022008.npy,0,False,candidate_022008.npy
candidate_022032.npy,0,False,candidate_022032.npy
candidate_022081.npy,0,False,candidate_022081.npy
candidate_022126.npy,0,False,candidate_022126.npy
candidate_022211.npy,0,False,candidate_022211.npy
candidate_022286.npy,0,False,candidate_022286.npy
candidate_022345.npy,0,False,candidate_022345.npy
candidate_022587.npy,0,False,candidate_022587.npy
candidate_022691.npy,0,False,candidate_022691.npy
candidate_022773.npy,0,False,candidate_022773.npy
candidate_022891.npy,0,False,candidate_022891.npy
candidate_023018.npy,0,False,candidate_023018.npy
candidate_023104.npy,0,False,candidate_023104.npy
candidate_023137.npy,0,False,candidate_023137.npy
candidate_023142.npy,0,False,candidate_023142.npy
candidate_023213.npy,0,False,candidate_023213.npy
candidate_023312.npy,0,False,candidate_023312.npy
candidate_023341.npy,0,False,candidate_023341.npy
candidate_023391.npy,0,False,candidate_023391.npy
candidate_023405.npy,0,False,candidate_023405.npy
candidate_023515.npy,0,False,candidate_023515.npy
candidate_026400.npy,0,False,candidate_026400.npy
candidate_026412.npy,0,False,candidate_026412.npy
candidate_026431.npy,0,False,candidate_026431.npy
candidate_026456.npy,0,False,candidate_026456.npy
candidate_026458.npy,0,False,candidate_026458.npy
candidate_026495.npy,0,False,candidate_026495.npy
candidate_026608.npy,0,False,candidate_026608.npy
candidate_026755.npy,0,False,candidate_026755.npy
candidate_026771.npy,0,False,candidate_026771.npy
candidate_026796.npy,0,False,candidate_026796.npy
candidate_026902.npy,0,False,candidate_026902.npy
candidate_026966.npy,0,False,candidate_026966.npy
candidate_027029.npy,0,False,candidate_027029.npy
candidate_027067.npy,0,False,candidate_027067.npy
candidate_027115.npy,0,False,candidate_027115.npy
candidate_027176.npy,0,False,candidate_027176.npy
candidate_027215.npy,0,False,candidate_027215.npy
candidate_027232.npy,0,False,candidate_027232.npy
candidate_027270.npy,0,False,candidate_027270.npy
candidate_027298.npy,0,False,candidate_027298.npy
candidate_027319.npy,0,False,candidate_027319.npy
candidate_027322.npy,0,False,candidate_027322.npy
candidate_027377.npy,0,False,candidate_027377.npy
candidate_027407.npy,0,False,candidate_027407.npy
candidate_027435.npy,0,False,candidate_027435.npy
candidate_027497.npy,0,False,candidate_027497.npy
candidate_027508.npy,0,False,candidate_027508.npy
candidate_027539.npy,0,False,candidate_027539.npy
candidate_027609.npy,0,False,candidate_027609.npy
candidate_027616.npy,0,False,candidate_027616.npy
candidate_027751.npy,0,False,candidate_027751.npy
candidate_027765.npy,0,False,candidate_027765.npy
candidate_027796.npy,0,False,candidate_027796.npy
candidate_027828.npy,0,False,candidate_027828.npy
candidate_027842.npy,0,False,candidate_027842.npy
candidate_027863.npy,0,False,candidate_027863.npy
candidate_027927.npy,0,False,candidate_027927.npy
candidate_028014.npy,0,False,candidate_028014.npy
candidate_028034.npy,0,False,candidate_028034.npy
candidate_028077.npy,0,False,candidate_028077.npy
candidate_028101.npy,0,False,candidate_028101.npy
candidate_028170.npy,0,False,candidate_028170.npy
candidate_028241.npy,0,False,candidate_028241.npy
candidate_028245.npy,0,False,candidate_028245.npy
candidate_028336.npy,0,False,candidate_028336.npy
candidate_028388.npy,0,False,candidate_028388.npy
candidate_028415.npy,0,False,candidate_028415.npy
candidate_028426.npy,0,False,candidate_028426.npy
candidate_028458.npy,0,False,candidate_028458.npy
candidate_028545.npy,0,False,candidate_028545.npy
candidate_028609.npy,0,False,candidate_028609.npy
candidate_028637.npy,0,False,candidate_028637.npy
candidate_028664.npy,0,False,candidate_028664.npy
candidate_028687.npy,0,False,candidate_028687.npy
candidate_028707.npy,0,False,candidate_028707.npy
candidate_028786.npy,0,False,candidate_028786.npy
candidate_028831.npy,0,False,candidate_028831.npy
candidate_028858.npy,0,False,candidate_028858.npy
candidate_028908.npy,0,False,candidate_028908.npy
candidate_028920.npy,0,False,candidate_028920.npy
candidate_028960.npy,0,False,candidate_028960.npy
candidate_028965.npy,0,False,candidate_028965.npy
candidate_030807.npy,0,False,candidate_030807.npy
candidate_030809.npy,0,False,candidate_030809.npy
candidate_030820.npy,0,False,candidate_030820.npy
candidate_030831.npy,0,False,candidate_030831.npy
candidate_030867.npy,0,False,candidate_030867.npy
candidate_030913.npy,0,False,candidate_030913.npy
candidate_030932.npy,0,False,candidate_030932.npy
candidate_031001.npy,0,False,candidate_031001.npy
candidate_031058.npy,0,False,candidate_031058.npy
candidate_031112.npy,0,False,candidate_031112.npy
candidate_031131.npy,0,False,candidate_031131.npy
candidate_031333.npy,0,False,candidate_031333.npy
candidate_031352.npy,0,False,candidate_031352.npy
candidate_032803.npy,0,False,candidate_032803.npy
candidate_032939.npy,0,False,candidate_032939.npy
candidate_032975.npy,0,False,candidate_032975.npy
candidate_032977.npy,0,False,candidate_032977.npy
candidate_033036.npy,0,False,candidate_033036.npy
candidate_033050.npy,0,False,candidate_033050.npy
candidate_033062.npy,0,False,candidate_033062.npy
candidate_033066.npy,0,False,candidate_033066.npy
candidate_033079.npy,0,False,candidate_033079.npy
candidate_033126.npy,0,False,candidate_033126.npy
candidate_033184.npy,0,False,candidate_033184.npy
candidate_033348.npy,0,False,candidate_033348.npy
candidate_033384.npy,0,False,candidate_033384.npy
candidate_033643.npy,0,False,candidate_033643.npy
candidate_033666.npy,0,False,candidate_033666.npy
candidate_033688.npy,0,False,candidate_033688.npy
candidate_033761.npy,0,False,candidate_033761.npy
candidate_033795.npy,0,False,candidate_033795.npy
candidate_033894.npy,0,False,candidate_033894.npy
candidate_033900.npy,0,False,candidate_033900.npy
candidate_033908.npy,0,False,candidate_033908.npy
candidate_033947.npy,0,False,candidate_033947.npy
candidate_033984.npy,0,False,candidate_033984.npy
candidate_033990.npy,0,False,candidate_033990.npy
candidate_034009.npy,0,False,candidate_034009.npy
candidate_034028.npy,0,False,candidate_034028.npy
candidate_034114.npy,0,False,candidate_034114.npy
candidate_034119.npy,0,False,candidate_034119.npy
candidate_034135.npy,0,False,candidate_034135.npy
candidate_034185.npy,0,False,candidate_034185.npy
candidate_034275.npy,0,False,candidate_034275.npy
candidate_034311.npy,0,False,candidate_034311.npy
candidate_034320.npy,0,False,candidate_034320.npy
candidate_034329.npy,0,False,candidate_034329.npy
candidate_034347.npy,0,False,candidate_034347.npy
candidate_034366.npy,0,False,candidate_034366.npy
candidate_034374.npy,0,False,candidate_034374.npy
candidate_034434.npy,0,False,candidate_034434.npy
candidate_034545.npy,0,False,candidate_034545.npy
candidate_034550.npy,0,False,candidate_034550.npy
candidate_034682.npy,0,False,candidate_034682.npy
candidate_034708.npy,0,False,candidate_034708.npy
candidate_034733.npy,0,False,candidate_034733.npy
candidate_034762.npy,0,False,candidate_034762.npy
candidate_034796.npy,0,False,candidate_034796.npy
candidate_034895.npy,0,False,candidate_034895.npy
candidate_034906.npy,0,False,candidate_034906.npy
candidate_034932.npy,0,False,candidate_034932.npy
candidate_034945.npy,0,False,candidate_034945.npy
candidate_035011.npy,0,False,candidate_035011.npy
candidate_035022.npy,0,False,candidate_035022.npy
candidate_035108.npy,0,False,candidate_035108.npy
candidate_035123.npy,0,False,candidate_035123.npy
candidate_035144.npy,0,False,candidate_035144.npy
candidate_035212.npy,0,False,candidate_035212.npy
candidate_035312.npy,0,False,candidate_035312.npy
candidate_035316.npy,0,False,candidate_035316.npy
candidate_035336.npy,0,False,candidate_035336.npy
candidate_035412.npy,0,False,candidate_035412.npy
candidate_035470.npy,0,False,candidate_035470.npy
candidate_035528.npy,0,False,candidate_035528.npy
candidate_035551.npy,0,False,candidate_035551.npy
candidate_035645.npy,0,False,candidate_035645.npy
candidate_035652.npy,0,False,candidate_035652.npy
candidate_035828.npy,0,False,candidate_035828.npy
candidate_035832.npy,0,False,candidate_035832.npy
candidate_035838.npy,0,False,candidate_035838.npy
candidate_035871.npy,0,False,candidate_035871.npy
candidate_035884.npy,0,False,candidate_035884.npy
candidate_035916.npy,0,False,candidate_035916.npy
candidate_036069.npy,0,False,candidate_036069.npy
candidate_036078.npy,0,False,candidate_036078.npy
candidate_036114.npy,0,False,candidate_036114.npy
candidate_036163.npy,0,False,candidate_036163.npy
candidate_036197.npy,0,False,candidate_036197.npy
candidate_036227.npy,0,False,candidate_036227.npy
candidate_036286.npy,0,False,candidate_036286.npy
candidate_036299.npy,0,False,candidate_036299.npy
candidate_036434.npy,0,False,candidate_036434.npy
candidate_036440.npy,0,False,candidate_036440.npy
candidate_036632.npy,0,False,candidate_036632.npy
candidate_036676.npy,0,False,candidate_036676.npy
candidate_036692.npy,0,False,candidate_036692.npy
candidate_036701.npy,0,False,candidate_036701.npy
candidate_036719.npy,0,False,candidate_036719.npy
candidate_036800.npy,0,False,candidate_036800.npy
candidate_037005.npy,0,False,candidate_037005.npy
candidate_037018.npy,0,False,candidate_037018.npy
candidate_037142.npy,0,False,candidate_037142.npy
candidate_037149.npy,0,False,candidate_037149.npy
candidate_037167.npy,0,False,candidate_037167.npy
candidate_037434.npy,0,False,candidate_037434.npy
candidate_037444.npy,0,False,candidate_037444.npy
candidate_037455.npy,0,False,candidate_037455.npy
candidate_037460.npy,0,False,candidate_037460.npy
candidate_038433.npy,0,False,candidate_038433.npy
candidate_038458.npy,0,False,candidate_038458.npy
candidate_038467.npy,0,False,candidate_038467.npy
candidate_038491.npy,0,False,candidate_038491.npy
candidate_038516.npy,0,False,candidate_038516.npy
candidate_038533.npy,0,False,candidate_038533.npy
candidate_038563.npy,0,False,candidate_038563.npy
candidate_038609.npy,0,False,candidate_038609.npy
candidate_038965.npy,0,False,candidate_038965.npy
candidate_038984.npy,0,False,candidate_038984.npy
candidate_039102.npy,0,False,candidate_039102.npy
candidate_039149.npy,0,False,candidate_039149.npy
candidate_039181.npy,0,False,candidate_039181.npy
candidate_039206.npy,0,False,candidate_039206.npy
candidate_039323.npy,0,False,candidate_039323.npy
candidate_039475.npy,0,False,candidate_039475.npy
candidate_039529.npy,0,False,candidate_039529.npy
candidate_039567.npy,0,False,candidate_039567.npy
candidate_039578.npy,0,False,candidate_039578.npy
candidate_039595.npy,0,False,candidate_039595.npy
candidate_039699.npy,0,False,candidate_039699.npy
candidate_039706.npy,0,False,candidate_039706.npy
candidate_039817.npy,0,False,candidate_039817.npy
candidate_039877.npy,0,False,candidate_039877.npy
candidate_039947.npy,0,False,candidate_039947.npy
candidate_039964.npy,0,False,candidate_039964.npy
candidate_040136.npy,0,False,candidate_040136.npy
candidate_040220.npy,0,False,candidate_040220.npy
candidate_040350.npy,0,False,candidate_040350.npy
candidate_040479.npy,0,False,candidate_040479.npy
candidate_040491.npy,0,False,candidate_040491.npy
candidate_040524.npy,0,False,candidate_040524.npy
candidate_040545.npy,0,False,candidate_040545.npy
candidate_040549.npy,0,False,candidate_040549.npy
candidate_040585.npy,0,False,candidate_040585.npy
candidate_040607.npy,0,False,candidate_040607.npy
candidate_040638.npy,0,False,candidate_040638.npy
candidate_040670.npy,0,False,candidate_040670.npy
candidate_040696.npy,0,False,candidate_040696.npy
candidate_040727.npy,0,False,candidate_040727.npy
candidate_040773.npy,0,False,candidate_040773.npy
candidate_040778.npy,0,False,candidate_040778.npy
candidate_040860.npy,0,False,candidate_040860.npy
candidate_040870.npy,0,False,candidate_040870.npy
candidate_040907.npy,0,False,candidate_040907.npy
candidate_041010.npy,0,False,candidate_041010.npy
candidate_041014.npy,0,False,candidate_041014.npy
candidate_041060.npy,0,False,candidate_041060.npy
candidate_041148.npy,0,False,candidate_041148.npy
candidate_041158.npy,0,False,candidate_041158.npy
candidate_041160.npy,0,False,candidate_041160.npy
candidate_041183.npy,0,False,candidate_041183.npy
candidate_041201.npy,0,False,candidate_041201.npy
candidate_041224.npy,0,False,candidate_041224.npy
candidate_041233.npy,0,False,candidate_041233.npy
candidate_041268.npy,0,False,candidate_041268.npy
candidate_041350.npy,0,False,candidate_041350.npy
candidate_041442.npy,0,False,candidate_041442.npy
candidate_041446.npy,0,False,candidate_041446.npy
candidate_041508.npy,0,False,candidate_041508.npy
